date,routput,rcon,rcong,rconnd,rcond,rcons,rconshh,rconsnp,rinvbf,rinvresid,rex,rimp,rg,rgf,rgsl,rconhh,noutput,ncong,nconshh,nconsnp,nconhh,p,pcong,pconshh,pconsnp,pconhh,pconx,oph,ulc,rconm,rcongm,rcondm,rconndm,rconsm,rconshhm,rconsnpm,rconhhm,ncongm,nconshhm,nconsnpm,nconhhm,pcongm,pconshhm,pconsnpm,pconhhm,pcpi,pcpix,pppi,pppix,employ_level,employ_pct_chg,h,hg,hs,ipt,ipm,cut,cum,hstarts
2013:Q4,3.2279,3.3395,4.9254,4.4319,5.9104,2.5496,2.5389,2.6651,3.8236,-9.7945,11.4441,0.9553,-4.9146,-12.6513,0.5058,3.3617,4.5601,3.0605,4.555,5.0025,4.0358,1.2771,-1.7676,1.966,2.359,0.6525,1.117,2.6298,-1.3026,4.1075,6.78286666666667,8.07716666666667,7.0257,2.77676666666667,3.20066666666667,-7.18666666666667,4.4226,4.92323333333333,4.95356666666667,4.5708,4.93623333333333,-1.65403333333333,1.6913,13.0369666666667,0.4985,1.10673333333333,1.55576666666667,0.8541,1.95943333333333,160.333333333333,1.4199,0.452,1.1175,1.47943333333333,5.47056666666667,5.95743333333333,78.7666666666667,76.7333333333333,1045.0
2014:Q1,0.1079,3.0174,0.3566,0.1523,0.7978,4.3877,4.6295,-1.6655,-2.041,-5.7608,-7.6219,-1.4311,-0.5011,0.7489,-1.2787,3.1417,1.4118,-0.0916,6.9547,4.8695,4.4754,1.3174,-0.4481,2.2168,6.5874,1.2935,1.25,-1.8255,4.6502,5.03466666666667,4.94436666666667,11.6108333333333,2.06183333333333,5.34016666666667,5.53053333333333,0.9781,5.1446,4.05993333333333,8.05826666666667,9.39016666666667,6.51766666666667,-0.819133333333333,2.40513333333333,8.59583333333333,1.29016666666667,1.79666666666667,1.81683333333333,3.52926666666667,3.0721,160.0,1.40493333333333,3.7005,7.13563333333333,1.60796666666667,3.748,2.4228,78.8333333333333,76.3666666666667,911.0
2014:Q2,3.9481,2.4643,6.162,2.5519,14.0258,0.666,0.3446,8.5429,5.491,7.5399,9.4972,11.7364,1.6133,-0.7496,3.1212,2.2992,6.0147,8.3401,2.8714,9.5944,4.7116,1.9831,2.0617,2.515,0.9673,2.355,1.9596,1.9596,1.0055,-0.4601,0.651166666666667,4.06076666666667,-0.862866666666667,-1.00766666666667,-1.50556666666667,12.2078333333333,-0.773233333333333,4.68673333333333,0.534933333333333,10.2902,1.9366,3.98833333333333,2.09043333333333,-1.68663333333333,2.72973333333333,3.53216666666667,2.5262333333333302,5.63743333333333,2.1553,264.333333333333,2.31936666666667,2.62423333333333,3.2765,2.8481,1.35156666666667,1.33243333333333,78.9333333333333,76.8333333333333,988.666666666667
2014:Q3,3.549,1.7822,3.0902,1.1431,7.1838,1.1299,0.9348,5.7596,5.4618,1.8693,7.8329,-1.7048,4.5755,9.929,1.3441,1.6718,4.8694,3.33,2.6533,8.5236,2.8855,1.3106,0.2223,1.7034,2.549,1.1915,1.3996,1.5213,0.038,0.475366666666667,-0.745233333333334,-0.464033333333333,-0.4541,1.1684,1.00646666666667,5.0416,0.352266666666667,-2.82946666666667,2.59623333333333,9.11576666666667,0.671766666666667,-1.90733333333333,1.56876666666667,3.89586666666667,0.351466666666667,-0.0874666666666667,1.00366666666667,-1.93776666666667,1.27996666666667,199.666666666667,1.73806666666667,0.750233333333333,2.80553333333333,0.368666666666667,6.0806,4.29143333333333,79.1,77.4333333333333,1022.0
2014:Q4,2.6422,4.2631,5.3829,4.3923,7.4654,3.7096,4.0551,-4.083,1.8781,4.0637,2.7659,8.8967,-2.1663,-7.4554,1.2947,4.5099,2.5444,-0.2092,5.7179,6.5361,3.6483,-0.0184,-5.3178,1.5936,11.0303,-0.8249,1.0802,-1.9617,2.6379,3.37336666666667,6.50693333333333,7.5712,6.1867,1.92413333333333,2.03583333333333,-0.586033333333333,3.49083333333333,-2.13533333333333,4.1321,3.89926666666667,1.89286666666667,-8.08553333333333,2.05613333333333,4.64033333333333,-1.5419,-2.45713333333333,1.1191,-8.3728,1.71343333333333,262.333333333333,2.2763,4.48523333333333,3.6953,4.97093333333333,4.97253333333333,6.62113333333333,79.5666666666667,78.0,1042.0
2015:Q1,0.2482,1.9385,0.2096,-0.2505,1.1333,2.7841,3.4089,-10.9314,-3.403,1.2751,-7.1525,1.8132,-0.8393,0.286,-1.5222,2.3236,0.1424,-8.5254,4.7212,-5.0202,0.0666,-0.0552,-8.714,1.2675,6.6198,-2.2041,0.8574,-1.9152,4.8031,2.0058,2.5217,5.34023333333333,1.48726666666667,1.82533333333333,2.5183,-12.2937333333333,2.46613333333333,-1.61086666666667,3.87086666666667,-4.7301,1.76906666666667,-4.05223333333333,1.32776666666667,9.41273333333333,-0.625566666666667,-0.788433333333333,2.2716,-5.87106666666667,3.22136666666667,226.0,1.94526666666667,0.0269333333333334,-1.12993333333333,-0.3139,-1.40696666666667,0.0123666666666666,78.9,77.5,962.666666666667
2015:Q2,2.3219,2.9376,4.7951,3.5495,7.3238,2.0548,2.3245,-4.1989,-0.6018,6.6385,5.3245,3.4629,0.7773,-1.0755,1.9611,3.142,4.4042,7.4263,4.1773,1.8538,5.2478,2.0204,2.5075,1.809,6.2379,2.0412,1.8069,1.6655,0.4529,2.02026666666667,3.04946666666667,3.18103333333333,3.24593333333333,1.68436666666667,1.80563333333333,-1.08586666666667,2.11353333333333,6.1268,3.90886666666667,3.4932,4.44436666666667,2.63813333333333,2.06283333333333,4.81393333333333,2.23803333333333,3.53183333333333,2.34756666666667,7.79543333333333,2.75556666666667,242.0,2.0736,4.0764,2.33213333333333,2.08176666666667,-0.715166666666667,-0.7797,78.2333333333333,77.1333333333333,1115.0
2015:Q3,1.4923,3.2485,4.5369,3.4613,6.7185,2.6302,2.7731,-0.7944,2.0972,6.0885,1.9024,1.7611,1.7049,0.2522,2.6403,3.3637,2.7316,4.3424,4.6489,3.448,4.5426,1.242,-0.1975,1.8176,4.4263,1.142,1.3023,2.0333,1.0802,3.53406666666667,5.36646666666667,13.2260333333333,1.6708,2.6849,2.82056666666667,-0.4899,3.64973333333333,1.764,4.5659,3.2889,3.5781,-3.4644,1.6927,3.9269,-0.0664,-0.359233333333333,1.68586666666667,-7.3208,0.838066666666667,176.666666666667,1.5031,0.0261000000000001,-4.80843333333333,1.0284,0.119433333333333,0.590766666666667,77.7,75.9666666666667,1179.33333333333
2015:Q4,0.6914,2.1517,2.4204,1.4623,4.3341,2.0196,1.8331,6.4422,-1.8212,8.1733,-2.4846,1.069,0.6707,2.6886,-0.5909,2.0323,1.5146,-1.3057,3.8788,8.1837,2.1213,0.7838,-3.6418,2.0054,1.5885,0.0875,1.2463,-2.7023,3.9492,1.80106666666667,3.3038,2.3829,3.80156666666667,1.18763333333333,1.23073333333333,0.168366666666667,1.84766666666667,-0.4632,2.9182,4.8636,1.7039,-3.67253333333333,1.67096666666667,4.71603333333333,-0.146166666666667,0.4857,2.0558,-3.80566666666667,0.448633333333333,258.0,2.19196666666667,4.0372,7.4097,2.749,-4.3835,1.16756666666667,77.0,76.2,1127.33333333333
2016:Q1,0.5378,1.8663,0.1226,0.999,-1.6216,2.6971,2.5608,5.7558,-5.8499,14.8666,-2.553,0.1654,1.1616,-1.5999,2.9097,1.7509,1.2455,-4.0067,4.8381,13.1642,1.8396,0.7419,-4.119,2.2209,6.9729,0.0875,2.0706,-1.126,4.0944,2.62406666666667,3.882,4.9958,3.4561,2.0697,1.94693333333333,5.1276,2.55526666666667,-0.215533333333333,4.02466666666667,12.6235,2.5676,-4.00783333333333,2.04033333333333,7.44866666666667,0.00593333333333331,-0.194533333333333,2.616,-3.6071,1.45716666666667,202.666666666667,1.71016666666667,0.362366666666667,-3.886,1.02053333333333,-0.85,1.5611,76.2,75.7666666666667,1122.0
2016:Q2,1.2182,4.2036,6.7951,5.9898,8.3552,2.9992,2.8303,7.1173,-2.2562,-6.114,1.3772,-0.4042,-0.9031,-0.2144,-1.2879,4.1217,3.4572,7.7069,5.5203,5.8705,6.2353,2.2127,0.8533,2.6165,-1.1645,2.0287,1.7098,-0.6628,1.734,4.9885,8.88323333333333,14.1522666666667,6.40346666666667,3.2377,3.01293333333333,8.9676,4.89123333333333,11.0969,5.81683333333333,7.21956666666667,7.47286666666667,1.90216666666667,2.73086666666667,-1.36526666666667,2.44406666666667,3.4232,2.2952,6.5235,1.86703333333333,161.666666666667,1.3604,2.54626666666667,0.660366666666667,1.7036,3.28213333333333,1.25513333333333,75.2333333333333,75.0666666666667,1175.0
2016:Q3,2.9014,2.138,2.1697,-1.4292,9.4947,2.1244,2.0388,4.0277,1.1399,-6.2356,10.0384,2.3579,0.4973,2.4923,-0.6943,2.0861,4.4317,1.2888,4.6547,6.6309,3.5352,1.5112,-0.8619,2.5605,2.4751,1.4204,1.7131,3.3785,0.226,2.0241,2.3057,11.6094333333333,-1.77793333333333,1.96033333333333,1.91136666666667,3.19066666666667,1.99153333333333,2.0869,4.0391,9.30423333333333,3.3359,-0.179166666666667,2.0832,6.18513333333333,1.3168,1.82543333333333,1.8296,0.426066666666667,1.4744,187.333333333333,1.569,1.13186666666667,-0.585333333333334,0.363733333333333,1.3499,1.2634,75.6,75.0333333333333,1133.33333333333
2016:Q4,1.8735,2.4916,5.1509,2.2566,10.8896,1.2524,0.9594,8.3276,2.3929,10.1873,-4.2954,8.2454,1.175,-1.1688,2.6317,2.3235,4.0328,7.385,3.131,11.1622,4.5216,2.0976,2.1299,2.1585,2.5384,2.1468,1.2529,2.0362,1.8084,2.13106666666667,5.80786666666667,9.7151,3.94703333333333,0.501133333333333,0.517466666666667,1.32916666666667,2.18256666666667,7.46753333333333,2.438,3.92316666666667,3.97246666666667,1.45566666666667,1.9174,2.75316666666667,1.76076666666667,3.4151,2.14016666666667,5.15566666666667,1.85926666666667,165.0,1.3745,1.06586666666667,-1.7503,0.685033333333333,2.52596666666667,1.57006666666667,75.2666666666667,74.8333333333333,1213.0
2017:Q1,0.6941,0.3329,0.1066,1.4988,-2.524,0.4403,1.126,-14.5547,9.3985,13.6698,5.7531,4.132,-1.695,-1.9481,-1.5374,0.7854,2.9555,2.7698,3.2681,-10.145,3.1033,2.2642,2.6639,2.1221,5.2045,2.2968,1.9898,-1.5465,3.3743,-0.213733333333333,-1.2679,-6.18436666666667,1.41836666666667,0.3093,1.00433333333333,-14.0862,0.237166666666667,-0.568766666666667,2.56453333333333,-11.1279666666667,1.4553,0.812666666666667,1.58246666666667,6.02183333333333,1.2793,1.628,1.6016,4.18533333333333,2.2687,186.666666666667,1.55166666666667,1.08696666666667,4.77186666666667,1.73413333333333,1.63883333333333,1.63653333333333,75.6,75.3333333333333,1249.66666666667
2017:Q2,2.5683,2.8085,4.6827,3.8493,6.3118,1.9402,1.9986,0.4977,5.1872,-6.8207,4.056,2.0701,0.6923,2.2563,-0.2461,2.8775,3.5946,0.9678,4.034,6.2065,3.0106,1.0185,-3.5534,1.9905,5.6956,0.1285,0.9269,0.649,0.9208,1.5032,2.65343333333333,3.83373333333333,2.08696666666667,1.00103333333333,0.9547,2.38903333333333,1.48893333333333,-0.538633333333334,3.37356666666667,5.51953333333333,2.0264,-3.17386666666667,2.4012333333333302,3.88946666666667,0.5208,0.0731,1.0147,0.625533333333333,2.04303333333333,190.333333333333,1.57593333333333,2.89883333333333,1.41736666666667,4.42176666666667,5.61126666666667,3.3798,76.6333333333333,75.6,1159.66666666667
2017:Q3,2.9875,2.3524,4.2078,2.1206,8.2797,1.4957,1.4897,1.6319,3.8982,-5.9876,2.3309,-0.7991,-0.1105,1.1543,-0.8737,2.374,5.1997,4.9001,3.4433,3.0065,3.9204,2.1725,0.6701,1.9251,1.2791,1.5139,1.318,3.6264,0.4124,3.36303333333333,6.01373333333333,16.6626333333333,1.5241,2.24583333333333,2.35293333333333,-0.171133333333333,3.47053333333333,10.9289,4.21476666666667,4.30213333333333,6.2637,4.44443333333333,1.81426666666667,4.49436666666667,2.6575,4.33113333333333,1.9772,4.24743333333333,1.21393333333333,110.666666666667,0.9139,0.352533333333333,1.8838,-0.954033333333333,-1.65683333333333,-0.749233333333333,76.2666666666667,75.2666666666667,1154.0
2017:Q4,2.555,3.7955,8.2112,5.1961,14.1705,1.7602,1.7205,2.8212,6.8385,11.6526,6.9426,13.8726,2.9423,3.5546,2.6084,3.8234,4.9784,10.3377,5.0263,3.0408,6.7553,2.3616,1.9608,3.2512,0.2473,2.8229,1.882,-0.898,2.0084,3.28023333333333,4.25403333333333,3.78573333333333,4.5978,2.82576666666667,2.91843333333333,0.753333333333333,3.35506666666667,4.1401,5.88916666666667,6.26433333333333,5.29216666666667,-0.147833333333333,2.90056666666667,5.55806666666667,1.86703333333333,2.61763333333333,2.5036,5.2865,2.85083333333333,212.333333333333,1.74843333333333,2.8487,4.9427,3.0363,8.69256666666667,6.1536,77.3333333333333,76.4,1259.66666666667
2018:Q1,2.3176,1.0544,-1.0774,0.0919,-3.2614,2.0756,1.8052,8.4059,6.0682,0.0661,4.8392,2.5909,1.1689,1.7158,0.8278,0.8473,4.3457,0.8752,5.0208,9.6345,3.6364,1.9816,1.9762,3.1594,1.0875,2.7672,2.4661,1.1346,2.7604,1.18653333333333,0.216133333333334,0.8083,0.247333333333333,1.68306666666667,1.22383333333333,13.2446666666667,0.8692,0.505,5.01166666666667,6.13963333333333,3.50083333333333,0.609333333333334,3.7464,-6.03716666666667,2.66493333333333,2.57346666666667,2.8684,2.52626666666667,1.6084,205.333333333333,1.6819,2.6005,4.3124,1.3537,6.3001,6.09593333333333,77.8666666666667,76.3333333333333,1293.66666666667
2018:Q2,4.0595,3.9882,5.9165,4.2355,9.3255,3.1275,2.8499,9.1278,7.3535,-1.0361,9.2658,0.4686,2.1361,3.4398,1.3694,3.8282,7.4128,6.3702,5.5382,9.1692,5.8034,3.0372,0.4287,2.6093,0.027,1.9017,1.9548,3.6082,-1.1258,2.6558,2.7851,3.60056666666667,2.3976,2.6029,2.6069,2.5966,2.65986666666667,4.60106666666667,4.89933333333333,7.71293333333333,4.7898,1.73273333333333,2.24396666666667,5.55046666666667,2.07833333333333,2.25683333333333,1.73723333333333,3.9802,3.01326666666667,200.0,1.62856666666667,3.1371,3.50346666666667,2.65836666666667,5.0727,2.63226666666667,77.9666666666667,75.5333333333333,1270.0
2018:Q3,3.5002,3.9988,5.7898,5.2264,6.8592,3.1974,3.1148,5.0039,0.8291,-3.9834,-3.5263,9.0779,3.2807,3.3417,3.2233,3.9652,4.9309,5.3807,5.4688,12.0194,5.4396,1.6696,-0.3851,2.2882,6.62,1.4183,1.5903,1.9342,1.2274,2.86946666666667,5.37206666666667,6.87806666666667,4.93283333333333,1.7741,1.67026666666667,3.954,2.8342,4.6863,3.83536666666667,11.8693,4.10086666666667,-0.638966666666667,2.1357,7.60263333333333,1.22966666666667,1.8288,1.78123333333333,0.598766666666667,2.79223333333333,164.0,1.32796666666667,1.71656666666667,0.927533333333333,1.95803333333333,3.01363333333333,3.1107,78.1,75.8666666666667,1217.0
2018:Q4,2.5878,2.8367,3.8489,2.8387,5.8969,2.3844,2.2879,4.3686,6.1509,-3.5073,1.5509,2.6959,0.4142,1.5641,-0.2655,2.7887,4.5924,2.6615,4.9323,8.7882,4.1994,1.7902,-1.1489,2.5862,4.2761,1.372,1.7272,,,0.8087,-1.12346666666667,-1.77963333333333,-0.7461,1.80203333333333,1.90563333333333,-0.301033333333333,0.8464,-2.93713333333333,4.36973333333333,7.89876666666667,1.84456666666667,-2.03666666666667,2.44473333333333,8.1773,0.9702,1.19866666666667,2.47746666666667,-1.44376666666667,2.17993333333333,239.0,1.93336666666667,2.4105,5.543,2.94856666666667,4.1495,6.02986666666667,78.5333333333333,76.1333333333333,1242.0
2019:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2372,2.9127,-8.4713,5.9983,304.0,2.4548,2.0495,10.5172,-0.9604,-7.3682,-9.7174,78.2,75.8,
